15 0 15 F..BBBF..H.KAA.HJKCCCIJK..GIDDEEG... 
15 0 15 F..BBBF..H.KAA.HJKCCC.JK..GIDDEEGI.. I99 
15 0 15 F..BBBF..H.KAA.HJK.CCCJK..GIDDEEGI.. C99 I99 
15 0 15 F..BBBF..HJKAA.HJK.CCC.K..GIDDEEGI.. C99 I99 J99 
15 0 15 F..BBBF..HJKAA.HJK..CCCK..GIDDEEGI.. C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJK..CCCK..GIDDEEGI.. A99 C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCC..K..GIDDEEGI.. A99 C96 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCCI.K..GIDDEEG... A99 C96 I98 J99 
15 0 15 ...BBBF..HJKFAAHJKCCCI.K..GIDDEEG... A99 C96 F99 I98 J99 
15 0 15 ...BBBF..H.KFAAHJKCCCIJK..GIDDEEG... A99 C96 F99 I98 J98 
15 0 15 ...BBBF..H.KFAAHJKCCC.JK..GIDDEEGI.. A99 C96 F99 I97 J98 
15 0 15 ...BBBF..H.KFAAHJK.CCCJK..GIDDEEGI.. A99 C95 F99 I97 J98 
15 0 15 ...BBBF..HJKFAAHJK.CCC.K..GIDDEEGI.. A99 C95 F99 I97 J97 
15 0 15 ...BBB...HJK.AAHJKFCCC.KF.GIDDEEGI.. A99 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKFCCC.KF.GIDDEEGI.. A98 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 C94 F97 I97 J97 
15 0 15 BBB......HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J97 
10 0 10 BBB.J....HJKAA.H.KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J96 
5 0 5 BBBHJ....HJKAA...KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 H99 I97 J96 
5 0 5 BBBHJ....HJKAA...KFCCC.KF.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ....HJK...AAKFCCC.KF.GIDDEEGI.. A95 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK.CCC.K..GIDDEEGI.. A95 B97 C93 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK..CCCK..GIDDEEGI.. A95 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..K..CCCK..GIDDEEGI.. A93 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCC..K..GIDDEEGI.. A93 B97 C90 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCCI.K..GIDDEEG... A93 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJ.F..HJKF..AAKCCCI.K..GIDDEEG... A91 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJKF..HJKF..AAKCCCI....GIDDEEG... A91 B97 C90 F95 H99 I96 J96 K99 
5 0 5 BBBHJKF..HJKF..AAKCCC.....GIDDEEGI.. A91 B97 C90 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF..AAK...CCC..GIDDEEGI.. A91 B97 C87 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK...CCC...IDDEE.I.. A91 B97 C87 F95 G97 H99 I95 J96 K99 
5 0 5 BBBHJ.F.GHJKF.GAAKCCCI.K...IDD...EE. A91 B97 C72 E87 F87 G97 H99 I90 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAKCCCI.K...IDD..EE.. A91 B97 C72 E88 F87 G97 H99 I90 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAK.CCC.K...IDDEE.I.. A91 B97 C73 E90 F87 G97 H99 I91 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAK..CCCK...IDD.EEI.. A91 B97 C74 E91 F87 G97 H99 I91 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAK.CCC.K...IDD.EEI.. A91 B97 C75 E91 F87 G97 H99 I91 J96 K98 
5 0 5 BBBHJ...GHJKF.GAAKFCCC.K...IDD.EEI.. A91 B97 C75 E91 F88 G97 H99 I91 J96 K98 
5 0 5 BBBHJ...GHJK..GAAKFCCC.KF..IDDEE.I.. A91 B97 C75 E92 F89 G97 H99 I91 J96 K98 
5 0 5 BBBHJ...GHJKF.GAAKFCCC.K...IDDEE.I.. A91 B97 C75 E92 F90 G97 H99 I91 J96 K98 
5 0 5 BBBHJK..GHJK..GAAKF.CCC.F..IDDEE.I.. A91 B97 C76 E92 F89 G97 H99 I91 J96 K99 
5 0 5 BBBHJ...GHJKF.GAAKF.CCCK...IDDEE.I.. A91 B97 C76 E92 F90 G97 H99 I91 J96 K98 
5 0 5 BBBHJK..GHJKF.GAAKFCCC.....IDD.EEI.. A91 B97 C75 E93 F90 G97 H99 I91 J96 K99 
5 0 5 BBBHJ...GHJKF.GAAKF.CCCK...IDD.EEI.. A91 B97 C76 E93 F90 G97 H99 I91 J96 K98 
5 0 5 BBBHJK..GHJK..GAAKF.CCC.F..IDD.EEI.. A91 B97 C76 E93 F91 G97 H99 I91 J96 K99 
5 0 5 BBBHJ...GHJK..GAAK..CCCKF..IDDFEEI.. A91 B97 C76 E93 F92 G97 H99 I91 J96 K98 
5 0 5 BBBHJK..GHJK..GAAK.CCC..F..IDDFEEI.. A91 B97 C77 E93 F92 G97 H99 I91 J96 K99 
5 0 5 BBBHJ...GHJK..GAAKCCC..KF..IDDFEEI.. A91 B97 C78 E93 F92 G97 H99 I91 J96 K98 
5 0 5 BBBHJ...GHJK..GAAKCCCI.KF..IDDFEE... A91 B97 C78 E93 F92 G97 H99 I92 J96 K98 
5 0 5 BBBHJ...GHJK..GAAKCCCI.KF..IDDF..EE. A91 B97 C78 E91 F92 G97 H99 I92 J96 K98 
5 0 5 BBBHJ...GHJK..GAAKCCCI.KF..IDDF.EE.. A91 B97 C78 E92 F92 G97 H99 I92 J96 K98 
5 0 5 BBBHJK..GHJK..GAAKCCCI..F..IDDF.EE.. A91 B97 C78 E94 F92 G97 H99 I92 J96 K99 
5 0 5 BBBHJK..GHJK..GAAKCCCI..F..IDDF..EE. A91 B97 C78 E95 F92 G97 H99 I92 J96 K99 
5 0 5 BBBHJ...GHJK..GAAKCCCI.KF..IDDF...EE A91 B97 C78 E96 F92 G97 H99 I92 J96 K98 
5 0 5 BBBHJ...GHJK..GAAKCCC..KF..IDDF..IEE A91 B97 C78 E96 F92 G97 H99 I93 J96 K98 
5 0 5 BBBHJ...GHJK..GAAK..CCCKF..IDDF..IEE A91 B97 C76 E96 F92 G97 H99 I93 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAK..CCCK...IDD...IEE A91 B97 C76 E96 F89 G97 H99 I93 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAK.CCC.K...IDD...IEE A91 B97 C75 E96 F89 G97 H99 I93 J96 K98 
5 0 5 BBBHJ...GHJK..GAAKFCCC.KF..IDD...IEE A91 B97 C75 E96 F87 G97 H99 I93 J96 K98 
5 0 5 BBBHJK..GHJK..GAAKFCCC..F..IDD...IEE A91 B97 C75 E96 F87 G97 H99 I93 J96 K97 
5 0 5 BBBHJK..GHJK..GAAKF.CCC.F..IDD...IEE A91 B97 C74 E96 F87 G97 H99 I93 J96 K97 
5 0 5 BBBHJK..GHJKF.GAAKF.CCC....IDD...IEE A91 B97 C74 E96 F86 G97 H99 I93 J96 K97 
5 0 5 BBBHJK..GHJKF.GAAKFCCC.....IDD...IEE A91 B97 C75 E96 F86 G97 H99 I93 J96 K97 
5 0 5 BBBHJ...GHJKF.GAAKFCCC.K...IDD...IEE A91 B97 C75 E96 F88 G97 H99 I93 J96 K98 
5 0 5 BBBHJ...GHJKF.GAAKF.CCCK...IDD...IEE A91 B97 C76 E96 F90 G97 H99 I93 J96 K98 
5 0 5 BBBHJ...GHJK..GAAKF.CCCKF..IDD...IEE A91 B97 C76 E96 F91 G97 H99 I93 J96 K98 
5 0 5 BBBHJ...GHJK..GAAK.CCC.KF..IDDF..IEE A91 B97 C77 E96 F92 G97 H99 I93 J96 K98 
5 0 5 BBBHJK..GHJK..GAAK.CCC..F..IDDF..IEE A91 B97 C79 E96 F92 G97 H99 I93 J96 K99 
5 0 5 BBBHJK..GHJK..GAAK..CCC.F..IDDF..IEE A91 B97 C80 E96 F92 G97 H99 I93 J96 K99 
5 0 5 BBBHJK..GHJK..GAAKF..CCCF..IDD...IEE A91 B97 C81 E96 F93 G97 H99 I93 J96 K99 
5 0 5 BBBHJK..GHJKF.GAAKF..CCC...IDD...IEE A91 B97 C81 E96 F94 G97 H99 I93 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK..CCC....IDD...IEE A91 B97 C82 E96 F95 G97 H99 I93 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK.CCC.....IDD...IEE A91 B97 C83 E96 F95 G97 H99 I93 J96 K99 
5 0 5 BBBHJ.F.GHJKF.GAAKCCC..K...IDD...IEE A91 B97 C84 E96 F95 G97 H99 I93 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAKCCCI.K...IDD....EE A91 B97 C84 E96 F95 G97 H99 I94 J96 K98 
5 0 5 BBBHJKF.GHJKF.GAAKCCCI.....IDD...EE. A91 B97 C84 E97 F95 G97 H99 I94 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAKCCCI.....IDD..EE.. A91 B97 C84 E98 F95 G97 H99 I94 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAKCCCI.....IDDEE.... A91 B97 C84 E98 F95 G97 H99 I94 J96 K99 
5 0 5 BBBHJ.F.GHJKF.GAAKCCCI.K...IDD.EE... A91 B97 C84 E99 F95 G97 H99 I94 J96 K98 
5 0 5 BBBHJ.F.GHJKF.GAAKCCC..K...IDD.EEI.. A91 B97 C84 E99 F95 G97 H99 I95 J96 K98 
5 0 5 BBBHJKF.GHJKF.GAAK.CCC.....IDD.EEI.. A91 B97 C85 E99 F95 G97 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK..CCC....IDD.EEI.. A91 B97 C86 E99 F95 G97 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF..AAK..GCCC..GIDD.EEI.. A91 B97 C87 E99 F95 G95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKFAA..K..GCCC..GIDD.EEI.. A89 B97 C87 E99 F95 G95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKFAA..K..GCCC..GIDDEE.I.. A89 B97 C87 E98 F95 G95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.AA.K..GCCC..GIDDEE.I.. A88 B97 C87 E98 F95 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..AA.KF.GCCCF.GIDDEE.I.. A88 B97 C87 E98 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..AA.KF.GCCCF.GIDD.EEI.. A88 B97 C87 E97 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..AA.K..GCCCF.GIDDFEEI.. A88 B97 C87 E97 F92 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKAA...K..GCCCF.GIDDFEEI.. A86 B97 C87 E97 F92 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF.AA.KF.GCCC..GIDD.EEI.. A88 B97 C87 E97 F92 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKAA...KF.GCCCF.GIDD.EEI.. A86 B97 C87 E97 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..AA.KF..CCCF.GIDDEEGI.. A88 B97 C87 E98 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..AA.KFCCC..F.GIDDEEGI.. A88 B97 C85 E98 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.AA.K.CCC....GIDDEEGI.. A88 B97 C85 E98 F91 G94 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.AA.K..CCC...GIDDEEGI.. A88 B97 C84 E98 F91 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF.AA.KF.CCC...GIDDEEGI.. A88 B97 C84 E98 F90 G94 H99 I95 J96 K99 
5 0 5 BBBHJ....HJKF.AA.KF.CCCK..GIDDEEGI.. A88 B97 C84 E98 F90 G94 H99 I95 J96 K98 
5 0 5 BBBHJ....HJKF.AA.KFCCC.K..GIDDEEGI.. A88 B97 C83 E98 F90 G94 H99 I95 J96 K98 
5 0 5 BBBHJ....HJKFAA..KFCCC.K..GIDDEEGI.. A87 B97 C83 E98 F90 G94 H99 I95 J96 K98 
5 0 5 BBBHJK...HJKFAA..KFCCC....GIDDEEGI.. A87 B97 C83 E98 F90 G94 H99 I95 J96 K97 
5 0 5 BBBHJK...HJKFAA..KF..CCC..GIDDEEGI.. A87 B97 C81 E98 F90 G94 H99 I95 J96 K97 
5 0 5 BBBHJK...HJKF..AAKFCCC....GIDDEEGI.. A85 B97 C83 E98 F90 G94 H99 I95 J96 K97 
5 0 5 BBBHJK...HJKF..AAKF.CCC...GIDDEEGI.. A87 B97 C84 E98 F90 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK...AAKF.CCC.F.GIDDEEGI.. A87 B97 C84 E98 F89 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK.AA..KF.CCC.F.GIDDEEGI.. A85 B97 C84 E98 F89 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKFAA..KF.CCC...GIDDEEGI.. A87 B97 C84 E98 F90 G94 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKFAA..K.CCC....GIDDEEGI.. A87 B97 C85 E98 F91 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF.AA.KFCCC....GIDDEEGI.. A88 B97 C85 E98 F92 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK.AA..KFCCC..F.GIDDEEGI.. A87 B97 C85 E98 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..AA.KF.CCC.F.GIDDEEGI.. A88 B97 C86 E98 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF.AA.KF..CCC..GIDDEEGI.. A88 B97 C87 E98 F92 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKAA...KF..CCCF.GIDDEEGI.. A86 B97 C87 E98 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK.AA..KF..CCCF.GIDDEEGI.. A87 B97 C87 E98 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK...AAKF.GCCCF.GIDDEE.I.. A87 B97 C87 E98 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..GAAKF.GCCCF..IDDEE.I.. A87 B97 C87 E98 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..GAAKF.GCCCF..IDD.EEI.. A87 B97 C87 E97 F93 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK..GAAK..GCCCF..IDDFEEI.. A87 B97 C87 E97 F92 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF.GAAKF.GCCC...IDD.EEI.. A87 B97 C87 E97 F92 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF.GAAKF.GCCC...IDDEE.I.. A87 B97 C87 E98 F92 G94 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF..AAKF.GCCC..GIDDEE.I.. A87 B97 C87 E98 F92 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKAA...KF.GCCCF.GIDDEE.I.. A86 B97 C87 E98 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF.AA.KF.GCCC..GIDDEE.I.. A88 B97 C87 E98 F94 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK.AA..KF.GCCCF.GIDDEE.I.. A89 B97 C87 E98 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKFAA..KF.GCCC..GIDDEE.I.. A89 B97 C87 E98 F94 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK.AA..K..GCCCF.GIDDFEEI.. A89 B97 C87 E99 F92 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK.AA..KF.GCCCF.GIDD.EEI.. A89 B97 C87 E99 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKFAA..KF.GCCC..GIDD.EEI.. A89 B97 C87 E99 F94 G95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.AA.K..GCCC..GIDD.EEI.. A90 B97 C87 E99 F95 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK...AAK..GCCCF.GIDDFEEI.. A91 B97 C87 E99 F92 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK...AAKF.GCCCF.GIDD.EEI.. A91 B97 C87 E99 F93 G95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF..AAKF.GCCC..GIDD.EEI.. A91 B97 C87 E99 F94 G95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.GAAK..GCCC...IDD.EEI.. A91 B97 C87 E99 F95 G96 H99 I95 J96 K99 
5 0 5 BBBHJK..GHJK..GAAK...CCCF..IDDFEEI.. A91 B97 C87 E99 F92 G97 H99 I95 J96 K99 
5 0 5 BBBHJK..GHJK..GAAKF..CCCF..IDD.EEI.. A91 B97 C87 E99 F93 G97 H99 I95 J96 K99 
5 0 5 BBBHJK..GHJKF.GAAKF..CCC...IDD.EEI.. A91 B97 C87 E99 F94 G97 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAKCCC......IDDEE.I.. A91 B97 C84 F95 G97 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK.CCC.....IDDEE.I.. A91 B97 C85 F95 G97 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK..CCC....IDDEE.I.. A91 B97 C86 F95 G97 H99 I95 J96 K99 
5 0 5 BBBHJK..GHJK..GAAKF..CCCF..IDDEE.I.. A91 B97 C87 F93 G97 H99 I95 J96 K99 
5 0 5 BBBHJK..GHJKF.GAAKF..CCC...IDDEE.I.. A91 B97 C87 F94 G97 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.GAAK..GCCC...IDDEE.I.. A91 B97 C87 F95 G98 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF..AAK..GCCC..GIDDEE.I.. A91 B97 C87 F95 G99 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKFAA..K...CCC..GIDDEEGI.. A89 B97 C87 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.AA.K...CCC..GIDDEEGI.. A90 B97 C87 F95 H99 I95 J96 K99 
5 0 5 BBBHJK...HJK...AAKF..CCCF.GIDDEEGI.. A91 B97 C87 F93 H99 I95 J96 K99 
5 0 5 BBBHJK...HJKF..AAKF..CCC..GIDDEEGI.. A91 B97 C87 F94 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.AA.KCCC.....GIDDEEGI.. A90 B97 C90 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF.AA.KCCCI....GIDDEEG... A90 B97 C90 F95 H99 I96 J96 K99 
5 0 5 BBBHJ.F..HJKF.AA.KCCCI.K..GIDDEEG... A92 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJKF..HJKFAA..KCCCI....GIDDEEG... A93 B97 C90 F95 H99 I96 J96 K99 
5 0 5 BBBHJ.F..HJKF.AA.KCCC..K..GIDDEEGI.. A92 B97 C90 F95 H99 I97 J96 
5 0 5 BBBHJKF..HJKFAA..KCCC.....GIDDEEGI.. A93 B97 C90 F95 H99 I97 J96 K99 
5 0 5 BBBHJ....HJKFAA..KF.CCCK..GIDDEEGI.. A93 B97 C92 F94 H99 I97 J96 
5 0 5 BBBHJKF..HJKFAA..K..CCC...GIDDEEGI.. A93 B97 C92 F95 H99 I97 J96 K99 
5 0 5 BBBHJ.F..HJKF.AA.K..CCCK..GIDDEEGI.. A94 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ....HJKF..AAKF.CCCK..GIDDEEGI.. A95 B97 C92 F94 H99 I97 J96 
5 0 5 BBBHJKF..HJKF..AAK..CCC...GIDDEEGI.. A95 B97 C92 F95 H99 I97 J96 K99 
5 0 5 BBBHJ.F..HJKF..AAKCCC..K..GIDDEEGI.. A95 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..K.CCC.K..GIDDEEGI.. A93 B97 C93 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF.AA.K.CCC.K..GIDDEEGI.. A94 B97 C93 F95 H99 I97 J96 
5 0 5 BBBHJKF..HJKF..AAK.CCC....GIDDEEGI.. A95 B97 C93 F95 H99 I97 J96 K99 
5 0 5 BBBHJ....HJKF..AAKFCCC.K..GIDDEEGI.. A95 B97 C93 F96 H99 I97 J96 
5 0 5 BBBHJK...HJK...AAKFCCC..F.GIDDEEGI.. A95 B97 C93 F97 H99 I97 J96 K99 
5 0 5 BBBHJ....HJK..AA.KFCCC.KF.GIDDEEGI.. A96 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ....HJK.AA..KFCCC.KF.GIDDEEGI.. A97 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJK...HJKAA...KFCCC..F.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J96 K99 
5 0 5 BBBHJ....HJK...AAKF.CCCKF.GIDDEEGI.. A95 B97 C94 F97 H99 I97 J96 
5 0 5 BBBHJ....HJK..AA.KF.CCCKF.GIDDEEGI.. A96 B97 C94 F97 H99 I97 J96 
5 0 5 BBBHJ....HJK.AA..KF.CCCKF.GIDDEEGI.. A97 B97 C94 F97 H99 I97 J96 
5 0 5 BBBHJK...HJKAA...KF.CCC.F.GIDDEEGI.. A98 B97 C94 F97 H99 I97 J96 K99 
10 0 10 BBBH.K...HJKAA..JKF.CCC.F.GIDDEEGI.. A98 B97 C94 F97 H99 I97 J95 K99 
10 0 10 BBBH.....HJK.AA.JKF.CCCKF.GIDDEEGI.. A97 B97 C94 F97 H99 I97 J95 
10 0 10 BBBH.....HJK..AAJKF.CCCKF.GIDDEEGI.. A96 B97 C94 F97 H99 I97 J95 
10 0 10 BBBH.K...H.KAA..JKFCCCJ.F.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J94 K99 
10 0 10 BBBH.K...HJKAA..JKFCCC..F.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J95 K99 
10 0 10 BBB.JK...HJKAA.H.KFCCC..F.GIDDEEGI.. A98 B97 C93 F97 H98 I97 J96 K99 
10 0 10 .BBBJK...HJKAA.H.KFCCC..F.GIDDEEGI.. A98 B96 C93 F97 H98 I97 J96 K99 
10 0 10 .BBBJK...HJKAA.H.KF..CCCF.GIDDEEGI.. A98 B96 C91 F97 H98 I97 J96 K99 
10 0 10 .BBBJK...HJKAA.H.KF.GCCCF.GIDDEE.I.. A98 B96 C91 F97 G99 H98 I97 J96 K99 
10 0 10 .BBBJK...HJKAA.H.KF.GCCCF.GIDD.EEI.. A98 B96 C91 E99 F97 G99 H98 I97 J96 K99 
10 0 10 .BBBJK...HJKAA.H.K..GCCCF.GIDDFEEI.. A98 B96 C91 E99 F96 G99 H98 I97 J96 K99 
10 0 10 .BBBJK...HJK.AAH.K..GCCCF.GIDDFEEI.. A97 B96 C91 E99 F96 G99 H98 I97 J96 K99 
10 0 10 FBBBJKF..HJK.AAH.K..GCCC..GIDD.EEI.. A97 B96 C91 E99 F92 G99 H98 I97 J96 K99 
10 0 10 FBBBJKF..HJK.AAH.K..GCCC..GIDDEE.I.. A97 B96 C91 E98 F92 G99 H98 I97 J96 K99 
10 0 10 FBBBJKF..HJK.AAH.K...CCC..GIDDEEGI.. A97 B96 C91 E98 F92 G98 H98 I97 J96 K99 
10 0 10 FBBBJKF..HJK.AAH.KCCC.....GIDDEEGI.. A97 B96 C88 E98 F92 G98 H98 I97 J96 K99 
10 0 10 FBBBJKF..HJK.AAH.KCCCI....GIDDEEG... A97 B96 C88 E98 F92 G98 H98 I96 J96 K99 
10 0 10 FBBBJ.F..HJK.AAH.KCCCI.K..GIDDEEG... A97 B96 C88 E98 F92 G98 H98 I96 J96 K98 
10 0 10 FBBBJ.F..HJKAA.H.KCCCI.K..GIDDEEG... A96 B96 C88 E98 F92 G98 H98 I96 J96 K98 
10 0 10 FBBBJ.F..HJKAA.H.KCCC..K..GIDDEEGI.. A96 B96 C88 E98 F92 G98 H98 I95 J96 K98 
10 0 10 FBBBJ.F..HJKAA.H.K..CCCK..GIDDEEGI.. A96 B96 C86 E98 F92 G98 H98 I95 J96 K98 
10 0 10 FBBBJ.F..HJK.AAH.K..CCCK..GIDDEEGI.. A95 B96 C86 E98 F92 G98 H98 I95 J96 K98 
10 0 10 FBBBJ.F..HJK.AAH.K.CCC.K..GIDDEEGI.. A95 B96 C85 E98 F92 G98 H98 I95 J96 K98 
10 0 10 .BBBJ....HJK.AAH.KFCCC.KF.GIDDEEGI.. A95 B96 C85 E98 F89 G98 H98 I95 J96 K98 
10 0 10 .BBBJ....HJKFAAH.KFCCC.K..GIDDEEGI.. A95 B96 C85 E98 F90 G98 H98 I95 J96 K98 
10 0 10 .BBBJK...HJKFAAH.KFCCC....GIDDEEGI.. A95 B96 C85 E98 F90 G98 H98 I95 J96 K97 
10 0 10 .BBBJK...HJKFAAH.KF.CCC...GIDDEEGI.. A95 B96 C84 E98 F90 G98 H98 I95 J96 K97 
10 0 10 .BBBJK...HJK.AAH.KF.CCC.F.GIDDEEGI.. A95 B96 C84 E98 F89 G98 H98 I95 J96 K97 
10 0 10 .BBBJKF..HJKFAAH.K..CCC...GIDDEEGI.. A95 B96 C84 E98 F89 G98 H98 I95 J96 K97 
10 0 10 .BBBJKF..HJKFAAH.K.CCC....GIDDEEGI.. A95 B96 C85 E98 F89 G98 H98 I95 J96 K97 
10 0 10 .BBBJ.F..HJKFAAH.K.CCC.K..GIDDEEGI.. A95 B96 C85 E98 F91 G98 H98 I95 J96 K98 
10 0 10 .BBBJ.F..HJKFAAH.KCCC..K..GIDDEEGI.. A95 B96 C84 E98 F91 G98 H98 I95 J96 K98 
10 0 10 .BBBJ.F...JKFAAH.KCCCH.K..GIDDEEGI.. A95 B96 C84 E98 F91 G98 H97 I95 J96 K98 
10 0 10 .BBBJKF...JKFAAH.KCCCH....GIDDEEGI.. A95 B96 C84 E98 F91 G98 H97 I95 J96 K97 
10 0 10 FBBBJ.F...JK.AAH.KCCCH.K..GIDDEEGI.. A95 B96 C84 E98 F90 G98 H97 I95 J96 K98 
10 0 10 .BBBJ....HJK.AAH.KF.CCCKF.GIDDEEGI.. A95 B96 C86 E98 F89 G98 H98 I95 J96 K98 
10 0 10 .BBBJ....HJKFAAH.KF.CCCK..GIDDEEGI.. A95 B96 C86 E98 F90 G98 H98 I95 J96 K98 
10 0 10 .BBBJ.F..HJKFAAH.K..CCCK..GIDDEEGI.. A95 B96 C86 E98 F91 G98 H98 I95 J96 K98 
10 0 10 FBBBJKF..HJKAA.H.K..CCC...GIDDEEGI.. A96 B96 C86 E98 F92 G98 H98 I95 J96 K97 
10 0 10 FBBBJKF..HJKAA.H.K.CCC....GIDDEEGI.. A96 B96 C85 E98 F92 G98 H98 I95 J96 K97 
10 0 10 FBBBJ.F..HJKAA.H.K.CCC.K..GIDDEEGI.. A96 B96 C87 E98 F92 G98 H98 I95 J96 K98 
10 0 10 FBBBJ.F...JKAA.H.KCCCH.K..GIDDEEGI.. A96 B96 C88 E98 F92 G98 H97 I95 J96 K98 
