10 0 10 HIBBCCHI.DD.HAAKL.FFFKL...J.LM..JGGM 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKL...JKLM..JGGM K99 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKLM..JKLM..JGG. K99 M99 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKLM..JKLM..J.GG G99 K99 M99 
5 0 5 HIBBCCHI.DD.HAA.L.FFF.LM..JKLM..JKGG G99 K98 M99 
5 0 5 HIBBCCHI.DD.HAA.L..FFFLM..JKLM..JKGG F99 G99 K98 M99 
5 0 5 HIBBCCHI.DD.H.AAL..FFFLM..JKLM..JKGG A99 F99 G99 K98 M99 
5 0 5 .IBBCC.I.DD...AAL.HFFFLMH.JKLMH.JKGG A99 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I.DD.AA..L.HFFFLMH.JKLMH.JKGG A97 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I..DDAA..L.HFFFLMH.JKLMH.JKGG A97 D99 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I..DD.AA.L.HFFFLMH.JKLMH.JKGG A96 D99 F99 G99 H97 K98 M99 
5 0 5 .IBBCCHI..DDHAA.L.HFFFLM..JKLM..JKGG A96 D99 F99 G99 H95 K98 M99 
5 0 5 .IBBCCHI..DDH.AAL.HFFFLM..JKLM..JKGG A95 D99 F99 G99 H95 K98 M99 
5 0 5 .IBBCC.I..DDH.AAL.HFFFLMH.JKLM..JKGG A95 D99 F99 G99 H94 K98 M99 
5 0 5 .IBBCC.IDD..H.AAL.HFFFLMH.JKLM..JKGG A95 D97 F99 G99 H94 K98 M99 
5 0 5 .IBBCC.IDDL.H.AAL.HFFFLMH.JK.M..JKGG A95 D97 F99 G99 H94 K98 L99 M99 
5 0 5 .IBBCC.IDDL...AAL.HFFFLMH.JK.MH.JKGG A95 D97 F99 G99 H93 K98 L99 M99 
5 0 5 .IBBCC.IDDL.AA..L.HFFFLMH.JK.MH.JKGG A93 D97 F99 G99 H93 K98 L99 M99 
5 0 5 .IBBCC.IDDL..AA.L.HFFFLMH.JK.MH.JKGG A94 D97 F99 G99 H93 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L..FFFLM..JK.M..JKGG A94 D97 F99 G99 H90 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFF.LM..JK.M..JKGG A94 D97 F98 G99 H90 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKLM..JK.M..J.GG A94 D97 F98 G99 H90 K97 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKLM..JK.M..JGG. A94 D97 F98 G98 H90 K97 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKL...JK.M..JGGM A94 D97 F98 G98 H90 K97 L99 M98 
5 0 5 HIBBCCHIDDL.H.AAL.FFFKL...JK.M..JGGM A93 D97 F98 G98 H90 K97 L99 M98 
5 0 5 HIBBCCHIDD..H.AAL.FFFKL...JKLM..JGGM A93 D97 F98 G98 H90 K97 L98 M98 
5 0 5 HIBBCCHIDD..H.AAL.FFFKLM..JKLM..JGG. A93 D97 F98 G98 H90 K97 L98 M97 
5 0 5 HIBBCCHIDD..H.AAL.FFFKLM..JKLM..J.GG A93 D97 F98 G97 H90 K97 L98 M97 
5 0 5 HIBBCCHIDD..H.AAL.FFF.LM..JKLM..JKGG A93 D97 F98 G97 H90 K96 L98 M97 
5 0 5 HIBBCCHI..DDH.AAL.FFF.LM..JKLM..JKGG A93 D95 F98 G97 H90 K96 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFF.LM..JKLM..JKGG A93 D95 F98 G97 H90 I99 K96 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKLM..JKLM..J.GG A93 D95 F98 G97 H90 I99 K95 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKLM..JKLM..JGG. A93 D95 F98 G96 H90 I99 K95 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKL...JKLM..JGGM A93 D95 F98 G96 H90 I99 K95 L98 M96 
5 0 5 H.BBCCHI.DD.HIAAL.FFFKL...JKLM..JGGM A93 D94 F98 G96 H90 I99 K95 L98 M96 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKL...JKLM..JGGM A93 B99 D94 F98 G96 H90 I99 K95 L98 M96 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKLM..JKLM..JGG. A93 B99 D94 F98 G96 H90 I99 K95 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKLM..JKLM..J.GG A93 B99 D94 F98 G95 H90 I99 K95 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL.FFF.LM..JKLM..JKGG A93 B99 D94 F98 G95 H90 I99 K94 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL..FFFLM..JKLM..JKGG A93 B99 D94 F97 G95 H90 I99 K94 L98 M95 
5 0 5 .BB.CC.I.DD..IAAL.HFFFLMH.JKLMH.JKGG A93 B99 D94 F97 G95 H87 I99 K94 L98 M95 
5 0 5 .BB.CC.I..DD.IAAL.HFFFLMH.JKLMH.JKGG A93 B99 D93 F97 G95 H87 I99 K94 L98 M95 
5 0 5 .BB.CCHI..DDHIAAL.HFFFLM..JKLM..JKGG A93 B99 D93 F97 G95 H85 I99 K94 L98 M95 
5 0 5 .BB.CCHIDD..HIAAL.HFFFLM..JKLM..JKGG A93 B99 D91 F97 G95 H85 I99 K94 L98 M95 
5 0 5 .BB.CC.IDD..HIAAL.HFFFLMH.JKLM..JKGG A93 B99 D91 F97 G95 H84 I99 K94 L98 M95 
5 0 5 .BB.CC.IDDL.HIAAL.HFFFLMH.JK.M..JKGG A93 B99 D91 F97 G95 H84 I99 K94 L97 M95 
5 0 5 .BB.CC.IDDL..IAAL.HFFFLMH.JK.MH.JKGG A93 B99 D91 F97 G95 H83 I99 K94 L97 M95 
5 0 5 .BBCC..IDDL..IAAL.HFFFLMH.JK.MH.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L97 M95 
5 0 5 .BBCCM.IDDLM.IAAL.HFFFL.H.JK..H.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L97 M92 
5 0 5 .BBCCM.IDD.M.IAAL.HFFFL.H.JKL.H.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL..FFFL...JKL...JKGG A93 B99 C99 D91 F97 G95 H80 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFF.L...JKL...JKGG A93 B99 C99 D91 F96 G95 H80 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFFKL...JKL...J.GG A93 B99 C99 D91 F96 G95 H80 I99 K93 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFFKL...JKL...JGG. A93 B99 C99 D91 F96 G94 H80 I99 K93 L96 M92 
5 0 5 HBBCCMHIDDLMHIAAL.FFFKL...JK....JGG. A93 B99 C99 D91 F96 G94 H80 I99 K93 L95 M92 
5 0 5 HBBCC.HIDDL.HIAAL.FFFKL...JK.M..JGGM A93 B99 C99 D91 F96 G94 H80 I99 K93 L95 M88 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKL...JK.M..JGGM A93 B99 C98 D91 F96 G94 H80 I99 K93 L95 M88 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKLM..JK.M..JGG. A93 B99 C98 D91 F96 G94 H80 I99 K93 L95 M87 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKLM..JK.M..J.GG A93 B99 C98 D91 F96 G93 H80 I99 K93 L95 M87 
5 0 5 HBB.CCHIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B99 C98 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 HBBCC.HIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B99 C97 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B98 C98 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDDL.HIAAL..FFFLM..JK.M..JKGG A93 B98 C98 D91 F95 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDD..HIAAL..FFFLM..JKLM..JKGG A93 B98 C98 D91 F95 G93 H80 I99 K92 L94 M87 
5 0 5 ..BBCC.IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B98 C98 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BB..CC.IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B96 C98 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BBCC...IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B96 C96 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BBCC.M.IDD.M.IAAL.HFFFL.H.JKL.H.JKGG A93 B96 C96 D91 F95 G93 H77 I99 K92 L94 M84 
5 0 5 BBCC.MHIDD.MHIAAL.HFFFL...JKL...JKGG A93 B96 C96 D91 F95 G93 H75 I99 K92 L94 M84 
5 0 5 BBCCLMHIDDLMHIAAL.HFFF....JK....JKGG A93 B96 C96 D91 F95 G93 H75 I99 K92 L92 M84 
5 0 5 BBCCLMHIDDLMHIAAL.H..FFF..JK....JKGG A93 B96 C96 D91 F93 G93 H75 I99 K92 L92 M84 
5 0 5 BBCCLM..DDLMAA..L.HIJFFFHIJK..H..KGG A85 B96 C96 D79 F83 G93 H53 I85 J91 K92 L84 M66 
5 0 5 BBCCLM..DDLM.AA.L.HI.FFFHIJK..H.JKGG A84 B96 C96 D79 F83 G93 H53 I85 J92 K92 L84 M66 
5 0 5 BBCCLMH.DDLMHAA.L.HI.FFF.IJK....JKGG A84 B96 C96 D79 F83 G93 H51 I85 J92 K92 L84 M66 
5 0 5 BBCCLMH.DDLMHAA.L.HIJFFF.IJK.....KGG A84 B96 C96 D79 F83 G93 H51 I85 J91 K92 L84 M66 
5 0 5 BBCCLMH.DDLMHAA.L.H.JFFF.IJK...I.KGG A84 B96 C96 D79 F83 G93 H51 I84 J91 K92 L84 M66 
5 0 5 BBCCLMHDD.LMHAA.L.HIJFFF.IJK.....KGG A84 B96 C96 D78 F83 G93 H51 I85 J91 K92 L84 M66 
5 0 5 BBCCLMH.DDLMHAA.L.H..FFF.IJK...IJKGG A84 B96 C96 D79 F83 G93 H51 I84 J92 K92 L84 M66 
5 0 5 BBCCL..DD.L..AA.L.HIFFFMHIJK.MH.JKGG A86 B96 C96 D82 F84 G93 H53 I85 J92 K92 L84 M63 
5 0 5 BBCCL.HDD.L.HAA.L.HIFFFM.IJK.M..JKGG A86 B96 C96 D82 F84 G93 H55 I85 J92 K92 L84 M63 
5 0 5 BBCCLM.DD.LM.AA.L.H.FFF.HIJK..HIJKGG A86 B96 C96 D82 F84 G93 H53 I86 J92 K92 L84 M66 
5 0 5 BBCCL.HDD.L.HAA.L.H.FFFM.IJK.M.IJKGG A86 B96 C96 D82 F84 G93 H55 I86 J92 K92 L84 M63 
5 0 5 BBCCL.HDD.L.HAA.L.HFFF.M.IJK.M.IJKGG A86 B96 C96 D82 F85 G93 H55 I86 J92 K92 L84 M63 
5 0 5 BBCCL..DD.L.HAA.L.HFFF.MHIJK.M.IJKGG A86 B96 C96 D82 F85 G93 H56 I86 J92 K92 L84 M63 
5 0 5 BBCCLM..DDLMHAA.L.H..FFFHIJK...IJKGG A86 B96 C96 D81 F87 G93 H56 I86 J92 K92 L84 M66 
5 0 5 BBCCLM..DDLMHAA.L.H.JFFFHIJK...I.KGG A86 B96 C96 D81 F87 G93 H56 I86 J93 K92 L84 M66 
5 0 5 BBCCLMHDD.LMHAA.L.H.JFFF.IJK...I.KGG A86 B96 C96 D82 F87 G93 H57 I86 J93 K92 L84 M66 
5 0 5 BBCCLM.DD.LMH.AAL.H..FFFHIJK...IJKGG A87 B96 C96 D82 F87 G93 H56 I86 J94 K92 L84 M66 
5 0 5 BBCCLMHDD.LMHAA.L.H..FFF.IJK...IJKGG A86 B96 C96 D82 F87 G93 H57 I86 J94 K92 L84 M66 
5 0 5 BBCCLMHDD.LMHIAAL.HI.FFF..JK....JKGG A87 B96 C96 D82 F87 G93 H57 I86 J94 K92 L84 M66 
5 0 5 BBCCLMHDD.LMHAA.L.HI.FFF.IJK....JKGG A86 B96 C96 D82 F87 G93 H57 I87 J94 K92 L84 M66 
5 0 5 BBCCLM.DD.LMH.AAL.HI.FFFHIJK....JKGG A87 B96 C96 D82 F87 G93 H58 I87 J94 K92 L84 M66 
5 0 5 BBCCLM..DDLMH.AAL.HI.FFFHIJK....JKGG A87 B96 C96 D81 F87 G93 H58 I87 J94 K92 L84 M66 
5 0 5 BBCCLM..DDLMH.AAL.HIJFFFHIJK.....KGG A87 B96 C96 D81 F87 G93 H58 I87 J93 K92 L84 M66 
5 0 5 BBCCLM.DD.LMAA..L.HI.FFFHIJK..H.JKGG A85 B96 C96 D82 F87 G93 H59 I87 J94 K92 L84 M66 
5 0 5 BBCCLM.DD.LM.AA.L.HI.FFFHIJK..H.JKGG A86 B96 C96 D82 F87 G93 H59 I87 J94 K92 L84 M66 
5 0 5 BBCCLMDD..LM..AAL.HI.FFFHIJK..H.JKGG A87 B96 C96 D81 F87 G93 H59 I87 J94 K92 L84 M66 
5 0 5 BBCCLMHDD.LMH.AAL.HIJFFF.IJK.....KGG A87 B96 C96 D82 F87 G93 H57 I87 J95 K92 L84 M66 
5 0 5 BBCCLM.DD.LMH.AAL.HIJFFFHIJK.....KGG A87 B96 C96 D82 F87 G93 H58 I87 J95 K92 L84 M66 
5 0 5 BBCCLM.DD.LMAA..L.HIJFFFHIJK..H..KGG A85 B96 C96 D82 F87 G93 H59 I87 J95 K92 L84 M66 
5 0 5 BBCCLMHDD.LMHIAAL.HIJFFF..JK.....KGG A87 B96 C96 D82 F87 G93 H57 I88 J95 K92 L84 M66 
5 0 5 BBCCLMDD..LMH.AAL.H.JFFFHIJK...I.KGG A87 B96 C96 D83 F87 G93 H60 I86 J95 K92 L84 M66 
5 0 5 BBCCLM..DDLMHIAAL.HIJFFFH.JK.....KGG A87 B96 C96 D81 F87 G93 H60 I88 J95 K92 L84 M66 
5 0 5 BBCCLM.DD.LMHIAAL.HIJFFFH.JK.....KGG A87 B96 C96 D82 F87 G93 H60 I88 J95 K92 L84 M66 
5 0 5 BBCCLM.DD.LMHIAAL.HI.FFFH.JK....JKGG A87 B96 C96 D82 F87 G93 H60 I88 J96 K92 L84 M66 
5 0 5 BBCCL.DD..L.HIAAL.HIFFFMH.JK.M..JKGG A87 B96 C96 D83 F88 G93 H60 I88 J96 K92 L84 M63 
5 0 5 BBCCLM.DD.LMHIAAL.HIFFF.H.JK....JKGG A87 B96 C96 D82 F88 G93 H60 I88 J96 K92 L84 M66 
5 0 5 BBCCLMDD..LM..AAL.H.FFF.HIJK..HIJKGG A87 B96 C96 D83 F88 G93 H59 I90 J96 K92 L84 M66 
5 0 5 BBCCLMDD..LMH.AAL.H..FFFHIJK...IJKGG A87 B96 C96 D83 F87 G93 H60 I90 J96 K92 L84 M66 
5 0 5 BBCCL.DD..L.H.AAL.H.FFFMHIJK.M.IJKGG A87 B96 C96 D83 F88 G93 H60 I90 J96 K92 L84 M63 
5 0 5 BBCCLM.DD.LMH.AAL.H.FFF.HIJK...IJKGG A87 B96 C96 D82 F88 G93 H60 I90 J96 K92 L84 M66 
5 0 5 BBCCL.DD..L.HAA.L.H.FFFMHIJK.M.IJKGG A88 B96 C96 D83 F88 G93 H60 I90 J96 K92 L84 M63 
5 0 5 BBCCLM..DDLMHAA.L.H.FFF.HIJK...IJKGG A88 B96 C96 D81 F88 G93 H60 I90 J96 K92 L84 M66 
5 0 5 BBCCLM.DD.LMHAA.L.H.FFF.HIJK...IJKGG A88 B96 C96 D82 F88 G93 H60 I90 J96 K92 L84 M66 
5 0 5 BBCCLMDD..LM.AA.L.HIFFF.HIJK..H.JKGG A88 B96 C96 D83 F88 G93 H59 I91 J96 K92 L84 M66 
5 0 5 BBCCLMDD..LMH.AAL.HIFFF.HIJK....JKGG A87 B96 C96 D83 F88 G93 H60 I91 J96 K92 L84 M66 
5 0 5 BBCCL.DD..L.HAA.L.HIFFFMHIJK.M..JKGG A88 B96 C96 D83 F88 G93 H60 I91 J96 K92 L84 M63 
5 0 5 BBCCLM..DDLMHAA.L.HIFFF.HIJK....JKGG A88 B96 C96 D81 F88 G93 H60 I91 J96 K92 L84 M66 
5 0 5 BBCCLM.DD.LMHAA.L.HIFFF.HIJK....JKGG A88 B96 C96 D82 F88 G93 H60 I91 J96 K92 L84 M66 
5 0 5 BBCCLMDD..LMH.AAL.HI.FFFHIJK....JKGG A87 B96 C96 D83 F89 G93 H60 I91 J96 K92 L84 M66 
5 0 5 BBCCLM..DDLMHAA.L.HI.FFFHIJK....JKGG A88 B96 C96 D81 F89 G93 H60 I91 J96 K92 L84 M66 
5 0 5 BBCCLM.DD.LMHAA.L.HI.FFFHIJK....JKGG A88 B96 C96 D82 F89 G93 H60 I91 J96 K92 L84 M66 
5 0 5 BBCCLMDD..LMH.AAL.HIJFFFHIJK.....KGG A87 B96 C96 D83 F89 G93 H60 I91 J97 K92 L84 M66 
5 0 5 BBCCLM..DDLMHAA.L.HIJFFFHIJK.....KGG A88 B96 C96 D81 F89 G93 H60 I91 J97 K92 L84 M66 
5 0 5 BBCCLM.DD.LMHAA.L.HIJFFFHIJK.....KGG A88 B96 C96 D82 F89 G93 H60 I91 J97 K92 L84 M66 
5 0 5 BBCCLMDD..LM..AAL.HIJFFFHIJK..H..KGG A87 B96 C96 D83 F89 G93 H61 I91 J97 K92 L84 M66 
5 0 5 BBCCLMDD..LMAA..L.HIJFFFHIJK..H..KGG A87 B96 C96 D83 F89 G93 H61 I91 J97 K92 L84 M66 
5 0 5 BBCCLM..DDLM.AA.L.HIJFFFHIJK..H..KGG A88 B96 C96 D81 F89 G93 H61 I91 J97 K92 L84 M66 
5 0 5 BBCCLM.DD.LM.AA.L.HIJFFFHIJK..H..KGG A88 B96 C96 D82 F89 G93 H61 I91 J97 K92 L84 M66 
5 0 5 BBCCLMDD..LMHAA.L.H.JFFFHIJK...I.KGG A88 B96 C96 D83 F89 G93 H60 I92 J97 K92 L84 M66 
5 0 5 BBCCLMDD..LMAA..L.H.JFFFHIJK..HI.KGG A87 B96 C96 D83 F89 G93 H61 I92 J97 K92 L84 M66 
5 0 5 BBCCLM.DD.LM.AA.L.H.JFFFHIJK..HI.KGG A88 B96 C96 D82 F89 G93 H61 I92 J97 K92 L84 M66 
5 0 5 BBCCLMDD..LM.AA.L.HI.FFFHIJK..H.JKGG A88 B96 C96 D83 F89 G93 H61 I91 J98 K92 L84 M66 
5 0 5 BBCCLMDD..LMHAA.L.H..FFFHIJK...IJKGG A88 B96 C96 D83 F89 G93 H60 I92 J98 K92 L84 M66 
5 0 5 BBCCLMDD..LMAA..L.H..FFFHIJK..HIJKGG A87 B96 C96 D83 F89 G93 H61 I92 J98 K92 L84 M66 
5 0 5 BBCCLM.DD.LM.AA.L.H..FFFHIJK..HIJKGG A88 B96 C96 D82 F89 G93 H61 I92 J98 K92 L84 M66 
5 0 5 BBCCLMDD..LM.AA.L.H.FFF.HIJK..HIJKGG A88 B96 C96 D83 F90 G93 H61 I92 J98 K92 L84 M66 
5 0 5 BBCCLMDD..LM..AAL.HFFF..HIJK..HIJKGG A87 B96 C96 D83 F91 G93 H61 I92 J98 K92 L84 M66 
5 0 5 BBCCLMDD..LMAA..L.HFFF..HIJK..HIJKGG A87 B96 C96 D83 F91 G93 H61 I92 J98 K92 L84 M66 
5 0 5 BBCCL.DD..L..AA.L.HFFF.MHIJK.MHIJKGG A88 B96 C96 D83 F91 G93 H61 I92 J98 K92 L84 M63 
5 0 5 BBCCLM..DDLM.AA.L.HFFF..HIJK..HIJKGG A88 B96 C96 D81 F91 G93 H61 I92 J98 K92 L84 M66 
5 0 5 BBCCLM.DD.LM.AA.L.HFFF..HIJK..HIJKGG A88 B96 C96 D82 F91 G93 H61 I92 J98 K92 L84 M66 
5 0 5 BBCC.MDD..LM.AA.L.HFFFL.HIJK..HIJKGG A88 B96 C96 D83 F91 G93 H61 I92 J98 K92 L85 M66 
5 0 5 BBCC.MDD...MAA..L.HFFFL.HIJKL.HIJKGG A87 B96 C96 D83 F91 G93 H61 I92 J98 K92 L86 M66 
5 0 5 BBCC.M...DDM.AA.L.HFFFL.HIJKL.HIJKGG A88 B96 C96 D80 F91 G93 H61 I92 J98 K92 L86 M66 
5 0 5 BBCC.M.DD..M.AA.L.HFFFL.HIJKL.HIJKGG A88 B96 C96 D82 F91 G93 H61 I92 J98 K92 L86 M66 
5 0 5 BB.CCMDD...M.AA.L.HFFFL.HIJKL.HIJKGG A88 B96 C95 D83 F91 G93 H61 I92 J98 K92 L86 M66 
5 0 5 BBCCLMDD..LMHAA.L.HFFF..HIJK...IJKGG A88 B96 C96 D83 F91 G93 H62 I92 J98 K92 L84 M66 
5 0 5 BBCC.M...DDMHAA.L.HFFFL.HIJKL..IJKGG A88 B96 C96 D80 F91 G93 H62 I92 J98 K92 L86 M66 
5 0 5 BBCC.M.DD..MHAA.L.HFFFL.HIJKL..IJKGG A88 B96 C96 D82 F91 G93 H62 I92 J98 K92 L86 M66 
5 0 5 BB.CCMDD...MHAA.L.HFFFL.HIJKL..IJKGG A88 B96 C95 D83 F91 G93 H62 I92 J98 K92 L86 M66 
5 0 5 BBCCL.DD..L.HAA.L.HFFF.MHIJK.M.IJKGG A88 B96 C96 D83 F91 G93 H62 I92 J98 K92 L84 M69 
5 0 5 BB..CCDD....HAA.L.HFFFLMHIJKLM.IJKGG A88 B96 C94 D83 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BB.CC.DD....HAA.L.HFFFLMHIJKLM.IJKGG A88 B96 C95 D83 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BBCC...DD...HAA.L.HFFFLMHIJKLM.IJKGG A88 B96 C96 D84 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BBCC.....DD.HAA.L.HFFFLMHIJKLM.IJKGG A88 B96 C96 D86 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BB..CC....DDHAA.L.HFFFLMHIJKLM.IJKGG A88 B96 C94 D87 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BB.CC.....DDHAA.L.HFFFLMHIJKLM.IJKGG A88 B96 C95 D87 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BBCC..DD....H.AAL.HFFFLMHIJKLM.IJKGG A89 B96 C96 D83 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BBCC...DD...H.AAL.HFFFLMHIJKLM.IJKGG A89 B96 C96 D84 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BB..CC....DDH.AAL.HFFFLMHIJKLM.IJKGG A89 B96 C94 D87 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BB.CC.....DDH.AAL.HFFFLMHIJKLM.IJKGG A89 B96 C95 D87 F91 G93 H62 I92 J98 K92 L86 M69 
5 0 5 BB..CC....DD..AAL.HFFFLMHIJKLMHIJKGG A89 B96 C94 D87 F91 G93 H63 I92 J98 K92 L86 M69 
5 0 5 BB.CC.....DD..AAL.HFFFLMHIJKLMHIJKGG A89 B96 C95 D87 F91 G93 H63 I92 J98 K92 L86 M69 
5 0 5 BBCC..DD......AAL.HFFFLMHIJKLMHIJKGG A89 B96 C96 D85 F91 G93 H63 I92 J98 K92 L86 M69 
5 0 5 BBCC...DD.....AAL.HFFFLMHIJKLMHIJKGG A89 B96 C96 D86 F91 G93 H63 I92 J98 K92 L86 M69 
5 0 5 BB..CC...DD...AAL.HFFFLMHIJKLMHIJKGG A89 B96 C94 D88 F91 G93 H63 I92 J98 K92 L86 M69 
5 0 5 BB.CC....DD...AAL.HFFFLMHIJKLMHIJKGG A89 B96 C95 D88 F91 G93 H63 I92 J98 K92 L86 M69 
5 0 5 BBCC.....DD.H.AAL.HFFFLMHIJKLM.IJKGG A89 B96 C96 D88 F91 G93 H64 I92 J98 K92 L86 M69 
5 0 5 BBCC..H...DDH.AAL.HFFFLM.IJKLM.IJKGG A89 B96 C96 D87 F91 G93 H65 I92 J98 K92 L86 M69 
5 0 5 BB..CCH..DD.H.AAL.HFFFLM.IJKLM.IJKGG A89 B96 C94 D88 F91 G93 H65 I92 J98 K92 L86 M69 
5 0 5 BB.CC.H..DD.H.AAL.HFFFLM.IJKLM.IJKGG A89 B96 C95 D88 F91 G93 H65 I92 J98 K92 L86 M69 
5 0 5 BB.CCMH..DDMH.AAL.HFFFL..IJKL..IJKGG A89 B96 C95 D88 F91 G93 H65 I92 J98 K92 L86 M72 
5 0 5 BB.CCMHDD..MH.AAL.HFFFL..IJKL..IJKGG A89 B96 C95 D90 F91 G93 H65 I92 J98 K92 L86 M72 
5 0 5 BBCC.M.DD.LMH.AAL.HFFFL.HIJK...IJKGG A89 B96 C96 D90 F91 G93 H64 I92 J98 K92 L87 M72 
5 0 5 BB.CCMHDD.LMH.AAL.HFFFL..IJK...IJKGG A89 B96 C95 D90 F91 G93 H65 I92 J98 K92 L87 M72 
5 0 5 BBCC..HDD...H.AAL.HFFFLM.IJKLM.IJKGG A89 B96 C96 D90 F91 G93 H65 I92 J98 K92 L86 M75 
5 0 5 BBCC...DD.L...AAL.HFFFLMHIJK.MHIJKGG A89 B96 C96 D90 F91 G93 H63 I92 J98 K92 L87 M75 
5 0 5 BBCC..HDD.L.HAA.L.HFFFLM.IJK.M.IJKGG A88 B96 C96 D90 F91 G93 H65 I92 J98 K92 L87 M75 
5 0 5 BBCCL.HDD.L.H.AAL.HFFF.M.IJK.M.IJKGG A89 B96 C96 D90 F91 G93 H65 I92 J98 K92 L86 M75 
5 0 5 BB..CCHDD.L.H.AAL.HFFFLM.IJK.M.IJKGG A89 B96 C94 D90 F91 G93 H65 I92 J98 K92 L87 M75 
5 0 5 BB.CC.HDD.L.H.AAL.HFFFLM.IJK.M.IJKGG A89 B96 C95 D90 F91 G93 H65 I92 J98 K92 L87 M75 
5 0 5 BB..CCH.DDL.H.AAL.HFFFLM.IJK.M.IJKGG A89 B96 C94 D91 F91 G93 H65 I92 J98 K92 L87 M75 
5 0 5 BB.CC.H.DDL.H.AAL.HFFFLM.IJK.M.IJKGG A89 B96 C95 D91 F91 G93 H65 I92 J98 K92 L87 M75 
5 0 5 BBCC..DD..L.H.AAL.HFFFLMHIJK.M.IJKGG A89 B96 C96 D89 F91 G93 H66 I92 J98 K92 L87 M75 
5 0 5 BBCC...DD.L.H.AAL.HFFFLMHIJK.M.IJKGG A89 B96 C96 D90 F91 G93 H66 I92 J98 K92 L87 M75 
5 0 5 BB..CC..DDL.H.AAL.HFFFLMHIJK.M.IJKGG A89 B96 C94 D91 F91 G93 H66 I92 J98 K92 L87 M75 
5 0 5 BB.CC...DDL.H.AAL.HFFFLMHIJK.M.IJKGG A89 B96 C95 D91 F91 G93 H66 I92 J98 K92 L87 M75 
5 0 5 BBCCL...DDL.HAA.L.HFFF.MHIJK.M.IJKGG A90 B96 C96 D91 F91 G93 H66 I92 J98 K92 L86 M75 
5 0 5 BBCC..DD..L.HAA.L.HFFFLMHIJK.M.IJKGG A90 B96 C96 D89 F91 G93 H66 I92 J98 K92 L87 M75 
5 0 5 BBCC...DD.L.HAA.L.HFFFLMHIJK.M.IJKGG A90 B96 C96 D90 F91 G93 H66 I92 J98 K92 L87 M75 
5 0 5 BB..CC..DDL.HAA.L.HFFFLMHIJK.M.IJKGG A90 B96 C94 D91 F91 G93 H66 I92 J98 K92 L87 M75 
