10 0 10 ..CC.MDD.K.MAA.K.NIEEL.NI.JLGGHHJ... 
10 0 10 ..CC.MDD.K.MAA.K.NIEE..NI.JLGGHHJL.. L99 
10 0 10 ..CC.MDD.K.MAA.K.NI..EENI.JLGGHHJL.. E98 L99 
10 0 10 ..CC.MDD.K.MAA.K.NI.JEENI.JLGGHH.L.. E98 J99 L99 
10 0 10 ..CC.MDD.K.MAA.K.NI.JEENI.JLGG.HHL.. E98 H99 J99 L99 
10 0 10 ..CC.MDD.K.MAA.K.N..JEENI.JLGGIHHL.. E98 H99 I99 J99 L99 
10 0 10 ..CC.MDD.K.M.AAK.N..JEENI.JLGGIHHL.. A99 E98 H99 I99 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI.JEEN..JLGG.HHL.. A99 E98 H99 I97 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI.JEEN..JLGGHH.L.. A99 E98 H98 I97 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI..EEN..JLGGHHJL.. A99 E98 H98 I97 J98 L99 
10 0 10 ..CC.MDD.K.MIAAK.NIEE..N..JLGGHHJL.. A99 E96 H98 I97 J98 L99 
10 0 10 ..CC.MDD.K.MIAAK.NIEEL.N..JLGGHHJ... A99 E96 H98 I97 J98 L98 
10 0 10 ..CC.M.DDK.MIAAK.NIEEL.N..JLGGHHJ... A99 D99 E96 H98 I97 J98 L98 
10 0 10 ..CC.M.DDK.M.AAK.NIEEL.NI.JLGGHHJ... A99 D99 E96 H98 I96 J98 L98 
10 0 10 ..CC.M.DDK.M.AAK.NIEE..NI.JLGGHHJL.. A99 D99 E96 H98 I96 J98 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI..EENI.JLGGHHJL.. A99 D99 E94 H98 I96 J98 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI.JEENI.JLGGHH.L.. A99 D99 E94 H98 I96 J97 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI.JEENI.JLGG.HHL.. A99 D99 E94 H97 I96 J97 L97 
10 0 10 I.CC.MIDDK.M.AAK.N..JEEN..JLGG.HHL.. A99 D99 E94 H97 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGG.HHL.. A98 D99 E94 H97 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGGHH.L.. A98 D99 E94 H96 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N...EEN..JLGGHHJL.. A98 D99 E94 H96 I93 J96 L97 
10 0 10 I.CC.MIDDK.MAA.K.NEE...N..JLGGHHJL.. A98 D99 E91 H96 I93 J96 L97 
10 0 10 I.CC.MIDDK.MAA.K.NEE.L.N..JLGGHHJ... A98 D99 E91 H96 I93 J96 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJL.N..JLGGHH.... A98 D99 E91 H96 I93 J95 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJL.N..JLGG....HH A98 D99 E91 H92 I93 J95 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJ..N..JLGG...LHH A98 D99 E91 H92 I93 J95 L95 
10 0 10 I.CC.MIDDK.MAA.K.NEE...N..JLGG..JLHH A98 D99 E91 H92 I93 J94 L95 
10 0 10 I.CC.MIDDK.MAA.K.N...EEN..JLGG..JLHH A98 D99 E88 H92 I93 J94 L95 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGG...LHH A98 D99 E88 H92 I93 J93 L95 
10 0 10 I.CC.MIDDK.M.AAK.N..JEEN..JLGG...LHH A97 D99 E88 H92 I93 J93 L95 
10 0 10 ..CC.M.DDK.M.AAK.N..JEENI.JLGGI..LHH A97 D99 E88 H92 I89 J93 L95 
10 0 10 ..CC.M.DDK.M.AAK.N...EENI.JLGGI.JLHH A97 D99 E88 H92 I89 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.N...EEN..JLGG..JLHH A97 D99 E88 H92 I86 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.NEE...N..JLGG..JLHH A97 D99 E85 H92 I86 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.NEE.L.N..JLGG..J.HH A97 D99 E85 H92 I86 J92 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEE.L.N..JLGG..JHH. A97 D99 E85 H91 I86 J92 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJL.N..JLGG...HH. A97 D99 E85 H91 I86 J91 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJL.N..JLGGHH.... A97 D99 E85 H88 I86 J91 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJ..N..JLGGHH.L.. A97 D99 E85 H88 I86 J91 L93 
10 0 10 ..CC.MIDDK.MIAAK.NEEJ..N..JLGG.HHL.. A97 D99 E85 H87 I86 J91 L93 
10 0 10 ..CC.MIDD..MIAAK.NEEJK.N..JLGG.HHL.. A97 D99 E85 H87 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEEJK.N..JLGG.HHL.. A97 D97 E85 H87 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEEJK.N..JLGGHH.L.. A97 D97 E85 H86 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEE.K.N..JLGGHHJL.. A97 D97 E85 H86 I86 J90 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.N.EEK.N..JLGGHHJL.. A97 D97 E84 H86 I86 J90 K99 L93 
10 0 10 ..CC.M...DDM.AAK.NIEEK.NI.JLGGHHJL.. A97 D97 E84 H86 I84 J90 K99 L93 
10 0 10 ..CC.M...DDMAA.K.NIEEK.NI.JLGGHHJL.. A96 D97 E84 H86 I84 J90 K99 L93 
10 0 10 ..CC.M.DD..MAA.K.NIEEK.NI.JLGGHHJL.. A96 D95 E84 H86 I84 J90 K99 L93 
5 0 5 CC.K.MDD.K.MI..AANIEEL.N..JLGG..JHH. A63 C94 D90 E36 H23 I43 J50 K97 L62 
5 0 5 CC.K.MDD.K.M...AANIEEL.NI.JLGG..JHH. A63 C94 D90 E36 H23 I44 J50 K97 L62 
5 0 5 CC.K.MDD.K.MAA...N.EEL.NI.JLGGI.JHH. A60 C94 D90 E36 H23 I45 J50 K97 L62 
5 0 5 CC.K.MDD.K.M..AA.N.EEL.NI.JLGGI.JHH. A62 C94 D90 E36 H23 I45 J50 K97 L62 
5 0 5 .CCK.MDD.K.M...AAN.EEL.NI.JLGGI.JHH. A63 C93 D90 E36 H23 I45 J50 K97 L62 
5 0 5 CC.K.MDD.K.M..AA.NEE.L.NI.JLGGI.JHH. A62 C94 D90 E37 H23 I45 J50 K97 L62 
5 0 5 CC.K.MDD.K.M...AANEEJL.NI.JLGGI..HH. A63 C94 D90 E37 H23 I45 J51 K97 L62 
5 0 5 CCJK.MDDJK.M..AA.N.EEL.NI..LGGI.HH.. A64 C94 D90 E38 H24 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M.AA..N.EEL.NI..LGGI.HH.. A65 C94 D90 E38 H24 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M...AAN.EEL.NI..LGGI..HH. A63 C94 D90 E38 H25 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M..AA.N.EEL.NI..LGGI..HH. A64 C94 D90 E38 H25 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M.AA..N.EEL.NI..LGGI..HH. A65 C94 D90 E38 H25 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M...AANEE.L.NI..LGGI..HH. A63 C94 D90 E39 H25 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M..AA.NEE.L.NI..LGGI..HH. A64 C94 D90 E39 H25 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M.AA..NEE.L.NI..LGGI..HH. A65 C94 D90 E39 H25 I45 J54 K97 L62 
5 0 5 CC.K.MDD.K.MAA...NEE.L.NI.JLGGI.JHH. A66 C94 D90 E39 H25 I45 J50 K97 L62 
5 0 5 CCJK.MDDJK.MAA...NEE.L.NI..LGGI.HH.. A66 C94 D90 E39 H26 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.MAA...NEE...NI..LGGIHHL.. A66 C94 D90 E39 H27 I45 J54 K97 L61 
5 0 5 CCJK.MDDJK.M..AA.NEE.L.NI..LGGIHH... A64 C94 D90 E39 H27 I45 J54 K97 L62 
5 0 5 CCJK.MDDJK.M.AA..NEE.L.NI..LGGIHH... A65 C94 D90 E39 H27 I45 J54 K97 L62 
5 0 5 CC.K.MDD.K.MAA...NEEJL.NI.JLGGI..HH. A66 C94 D90 E39 H29 I45 J57 K97 L62 
5 0 5 CC.K.MDD.K.MAA...NEEJ..NI.JLGGI..LHH A66 C94 D90 E39 H30 I45 J57 K97 L61 
5 0 5 CC.K.MDD.K.MAA...NEE.L.NI.JLGGI.J.HH A66 C94 D90 E39 H30 I45 J56 K97 L62 
5 0 5 CCJK.MDDJK.MAA...NEE.L.NI..LGGI...HH A66 C94 D90 E39 H30 I45 J54 K97 L62 
5 0 5 CC.K.MDD.K.M.AA..NEEJL.NI.JLGGI..HH. A67 C94 D90 E39 H31 I45 J57 K97 L62 
5 0 5 CC.K.MDD.K.M.AA..NEEJL.NI.JLGGIHH... A67 C94 D90 E39 H31 I45 J57 K97 L62 
5 0 5 CC.K.MDD.K.M.AA..NEEJ..NI.JLGGIHHL.. A67 C94 D90 E39 H31 I45 J57 K97 L61 
5 0 5 CC.K.MDD.K.M...AANEEJL.NI.JLGGI.HH.. A65 C94 D90 E39 H32 I45 J57 K97 L62 
5 0 5 CC.K.MDD.K.MAA...NEEJL.NI.JLGGI.HH.. A66 C94 D90 E39 H32 I45 J57 K97 L62 
5 0 5 .CCK.MDD.K.M.AA..NEEJL.NI.JLGGI.HH.. A67 C93 D90 E39 H32 I45 J57 K97 L62 
5 0 5 CC.K.MDD.K.M..AA.NEEJL.NI.JLGGI.HH.. A68 C94 D90 E39 H32 I45 J57 K97 L62 
5 0 5 CC.K.M.DDK.MAA...NEEJL.NI.JLGGI..HH. A66 C94 D91 E39 H33 I45 J57 K97 L62 
5 0 5 CC.K.MDD.K.M..AA.NEEJL.NI.JLGGI..HH. A68 C94 D90 E39 H33 I45 J57 K97 L62 
5 0 5 .CCK.MDD.K.M.AA..NEEJL.NI.JLGGI..HH. A69 C95 D90 E39 H33 I45 J57 K97 L62 
5 0 5 CC.K.MDD.K.MAA...NEEJ..NI.JLGGIHHL.. A70 C94 D92 E39 H35 I45 J57 K97 L63 
5 0 5 .CCK.MDD.K.M.AA..NEEJ..NI.JLGGIHHL.. A71 C95 D92 E39 H35 I45 J57 K97 L63 
5 0 5 .CCK.M.DDK.M..AA.NEEJ..NI.JLGGIHHL.. A72 C95 D91 E39 H35 I45 J57 K97 L63 
5 0 5 CC.K.MDD.K.M..AA.NEEJ..NI.JLGGIHHL.. A72 C94 D92 E39 H35 I45 J57 K97 L63 
5 0 5 .CCK.MDD.K.MAA...NEEJL.NI.JLGGIHH... A70 C95 D92 E39 H35 I45 J57 K97 L64 
5 0 5 .CCK.MDD.K.M.AA..NEEJL.NI.JLGGIHH... A71 C95 D92 E39 H35 I45 J57 K97 L64 
5 0 5 .CCK.M.DDK.M..AA.NEEJL.NI.JLGGIHH... A72 C95 D91 E39 H35 I45 J57 K97 L64 
5 0 5 CC.K.MDD.K.M..AA.NEEJL.NI.JLGGIHH... A72 C94 D92 E39 H35 I45 J57 K97 L64 
5 0 5 .CCK.MDD.K.M..AA.NEEJL.NI.JLGGI.HH.. A72 C95 D92 E39 H36 I45 J57 K97 L64 
5 0 5 .CCK.MDD.K.M..AA.NEEJL.NI.JLGGI..HH. A72 C95 D92 E39 H37 I45 J57 K97 L64 
5 0 5 .CCK.MDD.K.M..AA.NEE.L.NI.JLGGI.J.HH A72 C95 D92 E39 H38 I45 J56 K97 L64 
5 0 5 .CCK.MDD.K.M.AA..NEEJL.NI.JLGGI...HH A71 C95 D92 E39 H38 I45 J57 K97 L64 
5 0 5 CC.K.MDD.K.M..AA.NEEJL.NI.JLGGI...HH A72 C94 D92 E39 H38 I45 J57 K97 L64 
5 0 5 .CCK.MDD.K.M..AA.NEE...NI.JLGGI.JLHH A72 C95 D92 E39 H38 I45 J56 K97 L65 
5 0 5 .CCK.MDD.K.M.AA..NEEJ..NI.JLGGI..LHH A71 C95 D92 E39 H38 I45 J57 K97 L65 
5 0 5 CC.K.MDD.K.M..AA.NEEJ..NI.JLGGI..LHH A72 C94 D92 E39 H38 I45 J57 K97 L65 
5 0 5 .CCK.MDD.K.MAA...NEEJ..NI.JLGGI..LHH A74 C95 D92 E39 H38 I45 J57 K97 L65 
5 0 5 .CCK.M.DDK.M..AA.NEEJL.NI.JLGGI...HH A72 C95 D93 E39 H38 I45 J57 K97 L66 
5 0 5 .CCK.M.DDK.M.AA..NEEJL.NI.JLGGI...HH A73 C95 D93 E39 H38 I45 J57 K97 L66 
5 0 5 .CCK.MDD.K.MAA...NEEJL.NI.JLGGI...HH A74 C95 D92 E39 H38 I45 J57 K97 L66 
5 0 5 .CCK.M.DDK.MAA...NEEJL.NI.JLGGI..HH. A74 C95 D93 E39 H39 I45 J57 K97 L66 
5 0 5 .CCK.M.DDK.MAA...NEEJL.NI.JLGGIHH... A74 C95 D93 E39 H39 I45 J57 K97 L66 
5 0 5 .CCK.MDD.K.MAA...NEEJL.NI.JLGGI.HH.. A74 C95 D92 E39 H40 I45 J57 K97 L66 
5 0 5 CC.K.M.DDK.MAA...NEEJL.NI.JLGGI.HH.. A74 C94 D93 E39 H40 I45 J57 K97 L66 
5 0 5 .CCK.M.DDK.M.AA..NEEJL.NI.JLGGI.HH.. A75 C95 D93 E39 H40 I45 J57 K97 L66 
5 0 5 .CCK.M.DDK.M..AA.NEEJL.NI.JLGGI.HH.. A76 C95 D93 E39 H40 I45 J57 K97 L66 
5 0 5 .CCK.MDD.K.M...AANEEJL.NI.JLGGI.HH.. A77 C95 D92 E39 H40 I45 J57 K97 L66 
5 0 5 .CCK.MDD.K.M..JAANEEJL.NI..LGGI.HH.. A77 C95 D92 E39 H40 I45 J58 K97 L66 
5 0 5 CC.K.M.DDK.M..JAANEEJL.NI..LGGI.HH.. A77 C94 D93 E39 H40 I45 J58 K97 L66 
5 0 5 .CCK.MDD.K.M..JAANEEJL.NI..LGGI..HH. A77 C95 D92 E39 H41 I45 J58 K97 L66 
5 0 5 CC.K.M.DDK.M..JAANEEJL.NI..LGGI..HH. A77 C94 D93 E39 H41 I45 J58 K97 L66 
5 0 5 .CCK.M.DDK.M...AANEEJL.NI.JLGGI..HH. A77 C95 D93 E39 H41 I45 J59 K97 L66 
5 0 5 .CCK.M.DDK.M...AAN.EEL.NI.JLGGI.JHH. A77 C95 D93 E38 H41 I45 J60 K97 L66 
5 0 5 .CCK.M.DDK.MAA...NEE.L.NI.JLGGI.JHH. A74 C95 D93 E39 H41 I45 J60 K97 L66 
5 0 5 .CCK.M.DDK.M..AA.NEE.L.NI.JLGGI.JHH. A76 C95 D93 E39 H41 I45 J60 K97 L66 
5 0 5 .CCK.MDD.K.M...AANEE.L.NI.JLGGI.JHH. A77 C95 D92 E39 H41 I45 J60 K97 L66 
5 0 5 .CCK.M.DDK.M..JAANEEJL.NI..LGGI...HH A77 C95 D93 E39 H42 I45 J58 K97 L66 
5 0 5 .CCK.M.DDK.M...AAN.EEL.NI.JLGGI.J.HH A77 C95 D93 E38 H42 I45 J60 K97 L66 
5 0 5 .CCK.M.DDK.MAA...NEE.L.NI.JLGGI.J.HH A74 C95 D93 E39 H42 I45 J60 K97 L66 
5 0 5 .CCK.M.DDK.M..AA.NEE.L.NI.JLGGI.J.HH A76 C95 D93 E39 H42 I45 J60 K97 L66 
5 0 5 .CCK.M.DDK.M..JAANEEJ..NI..LGGI..LHH A77 C95 D93 E39 H42 I45 J58 K97 L67 
5 0 5 .CCK.M.DDK.MAA...NEE...NI.JLGGI.JLHH A74 C95 D93 E39 H42 I45 J60 K97 L67 
5 0 5 .CCK.M.DDK.M..AA.NEE...NI.JLGGI.JLHH A76 C95 D93 E39 H42 I45 J60 K97 L67 
5 0 5 .CCK.M.DDK.M...AAN.EE..NI.JLGGI.JLHH A77 C95 D93 E40 H42 I45 J60 K97 L67 
5 0 5 .CCK.M.DDK.M...AAN..EE.NI.JLGGI.JLHH A77 C95 D93 E41 H42 I45 J60 K97 L67 
5 0 5 .CCK.M.DDK.MAA...N...EENI.JLGGI.JLHH A74 C95 D93 E42 H42 I45 J60 K97 L67 
5 0 5 .CCK.M.DDK.M.AA..N...EENI.JLGGI.JLHH A75 C95 D93 E42 H42 I45 J60 K97 L67 
5 0 5 .CCK.M.DDK.M...AANIEE..NI.JLGG..JLHH A77 C95 D93 E40 H42 I46 J60 K97 L67 
5 0 5 .CCK.M.DDK.M...AANI.EE.NI.JLGG..JLHH A77 C95 D93 E41 H42 I46 J60 K97 L67 
5 0 5 .CCK.M.DDK.MI..AANI..EEN..JLGG..JLHH A77 C95 D93 E42 H42 I45 J60 K97 L67 
5 0 5 .CCK.M.DDK.MAA...NI..EENI.JLGG..JLHH A74 C95 D93 E42 H42 I46 J60 K97 L67 
5 0 5 .CCK.M.DDK.M.AA..NI..EENI.JLGG..JLHH A75 C95 D93 E42 H42 I46 J60 K97 L67 
5 0 5 .CCK.MDD.K.M...AANI..EENI.JLGG..JLHH A77 C95 D92 E42 H42 I46 J60 K97 L67 
5 0 5 .CCK.MDD.K.M..JAANI.JEENI..LGG...LHH A77 C95 D92 E42 H42 I46 J62 K97 L67 
5 0 5 .CCK.M.DDK.MI.JAANI.JEEN...LGG...LHH A77 C95 D93 E42 H42 I47 J62 K97 L67 
5 0 5 .CCK.M.DDK.M...AANI.JEENI.JLGG...LHH A77 C95 D93 E42 H42 I46 J63 K97 L67 
5 0 5 .CCK.MIDDK.MI..AAN..JEEN..JLGG...LHH A77 C95 D93 E42 H42 I48 J63 K97 L67 
5 0 5 ICCK.MIDDK.MAA...N..JEEN..JLGG...LHH A76 C95 D93 E42 H42 I49 J63 K97 L67 
5 0 5 ICCK.MIDDK.M.AA..N..JEEN..JLGG...LHH A77 C95 D93 E42 H42 I49 J63 K97 L67 
5 0 5 .CCK.M.DDK.M..AA.N..JEENI.JLGGI..LHH A78 C95 D93 E42 H42 I45 J63 K97 L67 
5 0 5 .CCK.M.DDK.M..AA.NI.JEENI.JLGG...LHH A78 C95 D93 E42 H42 I46 J63 K97 L67 
5 0 5 .CCK.M.DDK.MI.AA.NI.JEEN..JLGG...LHH A78 C95 D93 E42 H42 I47 J63 K97 L67 
5 0 5 .CCK.MIDDK.MI.AA.N..JEEN..JLGG...LHH A78 C95 D93 E42 H42 I48 J63 K97 L67 
5 0 5 ICCK.MIDDK.M...AAN...EEN..JLGG..JLHH A77 C95 D93 E42 H42 I49 J64 K97 L67 
5 0 5 ICCK.MIDDK.MAA...N...EEN..JLGG..JLHH A76 C95 D93 E42 H42 I49 J64 K97 L67 
5 0 5 ICCK.MIDDK.M.AA..N...EEN..JLGG..JLHH A77 C95 D93 E42 H42 I49 J64 K97 L67 
5 0 5 .CCK.M.DDK.M..AA.N...EENI.JLGGI.JLHH A78 C95 D93 E42 H42 I45 J64 K97 L67 
5 0 5 .CCK.M.DDK.M..AA.NI..EENI.JLGG..JLHH A78 C95 D93 E42 H42 I46 J64 K97 L67 
5 0 5 .CCK.M.DDK.MI.AA.NI..EEN..JLGG..JLHH A78 C95 D93 E42 H42 I47 J64 K97 L67 
5 0 5 .CCK.MIDDK.MI.AA.N...EEN..JLGG..JLHH A78 C95 D93 E42 H42 I48 J64 K97 L67 
5 0 5 ICCK.MIDDK.M..AA.N..EE.N..JLGG..JLHH A78 C95 D93 E43 H42 I49 J64 K97 L67 
5 0 5 ICCK.MIDDK.M..AA.N.EE..N..JLGG..JLHH A78 C95 D93 E44 H42 I49 J64 K97 L67 
5 0 5 ICCK.MIDDK.M...AANEE...N..JLGG..JLHH A77 C95 D93 E45 H42 I49 J64 K97 L67 
5 0 5 ICCK.MIDDK.MAA...NEE...N..JLGG..JLHH A76 C95 D93 E45 H42 I49 J64 K97 L67 
5 0 5 ICCK.MIDDK.M.AA..NEE...N..JLGG..JLHH A77 C95 D93 E45 H42 I49 J64 K97 L67 
5 0 5 .CCK.MIDDK.MI.AA.NEE...N..JLGG..JLHH A78 C95 D93 E45 H42 I48 J64 K97 L67 
5 0 5 ICCK.MIDDK.M...AANEEJ..N..JLGG...LHH A77 C95 D93 E45 H42 I49 J65 K97 L67 
5 0 5 ICCK.MIDDK.MAA...NEEJ..N..JLGG...LHH A76 C95 D93 E45 H42 I49 J65 K97 L67 
5 0 5 ICCK.MIDDK.M.AA..NEEJ..N..JLGG...LHH A77 C95 D93 E45 H42 I49 J65 K97 L67 
5 0 5 .CCK.MIDDK.MI.AA.NEEJ..N..JLGG...LHH A78 C95 D93 E45 H42 I48 J65 K97 L67 
5 0 5 ICCK.MIDDK.M..AA.NEE.L.N..JLGG..J.HH A78 C95 D93 E45 H42 I49 J64 K97 L68 
5 0 5 ICCK.MIDDK.M...AANEEJL.N..JLGG....HH A77 C95 D93 E45 H42 I49 J65 K97 L68 
5 0 5 ICCK.MIDDK.MAA...NEEJL.N..JLGG....HH A76 C95 D93 E45 H42 I49 J65 K97 L68 
5 0 5 ICCK.MIDDK.M.AA..NEEJL.N..JLGG....HH A77 C95 D93 E45 H42 I49 J65 K97 L68 
5 0 5 .CCK.MIDDK.MI.AA.NEEJL.N..JLGG....HH A78 C95 D93 E45 H42 I48 J65 K97 L68 
5 0 5 ICCK.MIDDK.M..AA.NEEJL.N..JLGG...HH. A78 C95 D93 E45 H43 I49 J65 K97 L68 
5 0 5 ICCK.MIDDK.M..AA.NEEJL.N..JLGG..HH.. A78 C95 D93 E45 H44 I49 J65 K97 L68 
5 0 5 ICCK.MIDDK.M...AANEEJL.N..JLGG.HH... A77 C95 D93 E45 H45 I49 J65 K97 L68 
5 0 5 ICCK.MIDDK.MAA...NEEJL.N..JLGG.HH... A76 C95 D93 E45 H45 I49 J65 K97 L68 
5 0 5 ICCK.MIDDK.M.AA..NEEJL.N..JLGG.HH... A77 C95 D93 E45 H45 I49 J65 K97 L68 
5 0 5 .CCK.MIDDK.MI.AA.NEEJL.N..JLGG.HH... A78 C95 D93 E45 H45 I48 J65 K97 L68 
5 0 5 ICCK.MIDDK.M...AANEEJ..N..JLGG.HHL.. A77 C95 D93 E45 H45 I49 J65 K97 L69 
5 0 5 ICCK.MIDDK.MAA...NEEJ..N..JLGG.HHL.. A76 C95 D93 E45 H45 I49 J65 K97 L69 
5 0 5 ICCK.MIDDK.M.AA..NEEJ..N..JLGG.HHL.. A77 C95 D93 E45 H45 I49 J65 K97 L69 
5 0 5 .CCK.MIDDK.MI.AA.NEEJ..N..JLGG.HHL.. A78 C95 D93 E45 H45 I48 J65 K97 L69 
5 0 5 ICCK.MIDDK.M...AANEEJ..N..JLGGHH.L.. A77 C95 D93 E45 H46 I49 J65 K97 L69 
5 0 5 ICCK.MIDDK.MAA...NEEJ..N..JLGGHH.L.. A76 C95 D93 E45 H46 I49 J65 K97 L69 
5 0 5 ICCK.MIDDK.M.AA..NEEJ..N..JLGGHH.L.. A77 C95 D93 E45 H46 I49 J65 K97 L69 
5 0 5 .CCK.MIDDK.MI.AA.NEEJ..N..JLGGHH.L.. A78 C95 D93 E45 H46 I48 J65 K97 L69 
5 0 5 ICCK.MIDDK.M..AA.N..EE.N..JLGGHHJL.. A78 C95 D93 E43 H46 I49 J66 K97 L69 
5 0 5 ICCK.MIDDK.M...AANEE...N..JLGGHHJL.. A77 C95 D93 E45 H46 I49 J66 K97 L69 
5 0 5 ICCK.MIDDK.MAA...NEE...N..JLGGHHJL.. A76 C95 D93 E45 H46 I49 J66 K97 L69 
5 0 5 ICCK.MIDDK.M.AA..NEE...N..JLGGHHJL.. A77 C95 D93 E45 H46 I49 J66 K97 L69 
5 0 5 .CCK.MIDDK.MI.AA.NEE...N..JLGGHHJL.. A78 C95 D93 E45 H46 I48 J66 K97 L69 
5 0 5 ICCK.MIDDK.M..AA.NEEJL.N..JLGGHH.... A78 C95 D93 E45 H46 I49 J65 K97 L70 
5 0 5 ICCK.MIDDK.M...AANEE.L.N..JLGGHHJ... A77 C95 D93 E45 H46 I49 J66 K97 L70 
5 0 5 ICCK.MIDDK.MAA...NEE.L.N..JLGGHHJ... A76 C95 D93 E45 H46 I49 J66 K97 L70 
5 0 5 ICCK.MIDDK.M.AA..NEE.L.N..JLGGHHJ... A77 C95 D93 E45 H46 I49 J66 K97 L70 
5 0 5 .CCK.MIDDK.MI.AA.NEE.L.N..JLGGHHJ... A78 C95 D93 E45 H46 I48 J66 K97 L70 
5 0 5 ICCK.MIDDK.M...AAN.EEL.N..JLGGHHJ... A77 C95 D93 E46 H46 I49 J66 K97 L70 
5 0 5 ICCK.MIDDK.MAA...N.EEL.N..JLGGHHJ... A76 C95 D93 E46 H46 I49 J66 K97 L70 
5 0 5 ICCK.MIDDK.M.AA..N.EEL.N..JLGGHHJ... A77 C95 D93 E46 H46 I49 J66 K97 L70 
5 0 5 .CCK.MIDDK.MI.AA.N.EEL.N..JLGGHHJ... A78 C95 D93 E46 H46 I50 J66 K97 L70 
5 0 5 .CCK.M.DDK.MI.AA.NIEEL.N..JLGGHHJ... A78 C95 D93 E46 H46 I51 J66 K97 L70 
5 0 5 .CCK.M.DDK.M.AA..NIEEL.NI.JLGGHHJ... A77 C95 D93 E46 H46 I52 J66 K97 L70 
5 0 5 ICCK.MIDDK.M..AA.N.EE..N..JLGGHHJL.. A78 C95 D93 E46 H46 I49 J66 K97 L71 
5 0 5 .CCK.MIDDK.MI.AA.N.EE..N..JLGGHHJL.. A78 C95 D93 E46 H46 I50 J66 K97 L71 
5 0 5 .CCK.M.DDK.MI.AA.NIEE..N..JLGGHHJL.. A78 C95 D93 E46 H46 I51 J66 K97 L71 
5 0 5 .CCK.M.DDK.M.AA..NIEE..NI.JLGGHHJL.. A77 C95 D93 E46 H46 I52 J66 K97 L71 
5 0 5 .CCK.M.DDK.M..AA.NI.EE.NI.JLGGHHJL.. A78 C95 D93 E47 H46 I52 J66 K97 L71 
5 0 5 ICCK.MIDDK.M..AA.N...EEN..JLGGHHJL.. A78 C95 D93 E48 H46 I49 J66 K97 L71 
5 0 5 .CCK.MIDDK.MI.AA.N...EEN..JLGGHHJL.. A78 C95 D93 E48 H46 I50 J66 K97 L71 
5 0 5 .CCK.M.DDK.MI.AA.NI..EEN..JLGGHHJL.. A78 C95 D93 E48 H46 I51 J66 K97 L71 
5 0 5 .CCK.M.DDK.M.AA..NI..EENI.JLGGHHJL.. A77 C95 D93 E48 H46 I52 J66 K97 L71 
5 0 5 ICCK.MIDDK.M..AA.N..JEEN..JLGGHH.L.. A78 C95 D93 E48 H46 I49 J67 K97 L71 
5 0 5 .CCK.MIDDK.MI.AA.N..JEEN..JLGGHH.L.. A78 C95 D93 E48 H46 I50 J67 K97 L71 
5 0 5 .CCK.M.DDK.MI.AA.NI.JEEN..JLGGHH.L.. A78 C95 D93 E48 H46 I51 J67 K97 L71 
5 0 5 .CCK.M.DDK.M...AANI.JEENI.JLGGHH.L.. A77 C95 D93 E48 H46 I52 J67 K97 L71 
5 0 5 .CCK.M.DDK.M.AA..NI.JEENI.JLGGHH.L.. A77 C95 D93 E48 H46 I52 J67 K97 L71 
5 0 5 CC.K.MDD.K.M..AA.NI.JEENI.JLGGHH.L.. A78 C94 D94 E48 H46 I52 J67 K97 L71 
5 0 5 .CCK.MDD.K.M...AANI.JEENI.JLGG.HHL.. A77 C95 D94 E48 H47 I52 J67 K97 L71 
